unique_dest,avg_ttl,sum_pay,port_count,target
1,115,96,1,Benign
1,113,96,1,Benign
1,107,96,1,Benign
1,110,61,1,Benign
1,108,132,1,Benign
1,44,26,1,Benign
1,104,65,1,Benign
1,109,96,1,Benign
1,113,96,1,Benign
1,111,65,1,Benign
1,110,65,1,Benign
1,110,288,1,Benign
1,111,1046,1,Benign
1,111,96,1,Benign
1,43,142,1,Benign
1,108,96,1,Benign
1,46,195,1,Benign
1,110,780,1,Benign
1,46,84,1,Benign
1,49,264,4,Benign
1,48,84,1,Benign
1,113,96,1,Benign
1,46,252,7,Benign
1,49,864,1,Benign
1,109,96,1,Benign
1,112,582,3,Benign
1,44,71,1,Benign
1,50,107,1,Benign
1,108,96,1,Benign
1,110,96,1,Benign
1,110,65,1,Benign
1,104,96,1,Benign
1,48,132,2,Benign
1,102,96,1,Benign
4,107,403,6,Benign
1,108,96,1,Benign
1,110,1458,1,Benign
1,109,96,1,Benign
1,108,96,1,Benign
1,109,96,1,Benign
2,106,38,2,Benign
1,109,180,1,Benign
1,236,235,3,Benign
1,115,96,1,Benign
1,51,192,1,Benign
2,115,447,2,Benign
1,114,35,1,Benign
1,114,96,1,Benign
1,39,195,1,Benign
1,106,96,1,Benign
1,42,36,1,Benign
1,114,156,1,Benign
1,104,158,1,Benign
1,64,2931,1,Bot
1,108,735,1,Benign
1,108,131,1,Benign
1,101,147,1,Benign
1,102,147,1,Benign
1,105,96,1,Benign
1,108,96,1,Benign
1,107,65,1,Benign
1,108,96,1,Benign
1,108,96,1,Benign
1,43,225,1,Benign
1,44,65,1,Benign
1,109,824,1,Benign
1,108,96,1,Benign
1,109,288,1,Benign
1,104,192,1,Benign
1,112,96,1,Benign
1,113,480,1,Benign
1,107,96,1,Benign
1,49,216,1,Benign
1,113,450,1,Benign
1,234,55,1,Benign
1,233,96,1,Benign
1,109,96,1,Benign
1,110,167,1,Benign
1,108,36,1,Benign
1,106,96,1,Benign
1,108,96,1,Benign
1,105,363,1,Benign
1,53,433,6,Benign
1,44,384,1,Benign
1,104,84,1,Benign
1,104,62,1,Benign
1,107,34,1,Benign
1,108,62,1,Benign
1,107,96,1,Benign
1,105,51,1,Benign
1,106,96,1,Benign
1,108,96,1,Benign
1,64,754,1,Bot
1,106,96,1,Benign
1,111,96,1,Benign
1,107,545,1,Benign
1,45,65,1,Benign
1,109,96,1,Benign
1,109,96,1,Benign
1,109,96,1,Benign
1,45,96,1,Benign
1,108,65,1,Benign
1,108,192,1,Benign
1,109,96,1,Benign
1,109,96,1,Benign
1,109,96,1,Benign
1,109,96,1,Benign
1,109,96,1,Benign
1,109,65,1,Benign
1,45,81,1,Benign
1,45,133,1,Benign
1,109,96,1,Benign
1,109,130,1,Benign
1,43,588,1,Benign
1,109,61,1,Benign
1,109,0,1,Benign
1,107,96,1,Benign
1,106,96,1,Benign
1,106,96,1,Benign
1,43,96,1,Benign
1,37,367,1,Benign
1,103,96,1,Benign
1,101,288,1,Benign
1,184,180,1,Benign
1,104,266,1,Benign
1,105,200,1,Bot
1,114,96,1,Benign
4,118,1800,1,Bot
1,113,162,1,Benign
1,106,96,1,Benign
1,114,96,1,Benign
1,106,192,1,Benign
1,107,36,1,Benign
1,112,71,1,Benign
1,113,192,1,Benign
1,108,96,1,Benign
1,50,768,1,Benign
1,111,76,1,Bot
1,113,71,1,Benign
1,113,96,1,Benign
1,113,84,1,Benign
1,114,243,1,Benign
1,50,576,1,Benign
1,107,177,1,Benign
1,106,183,1,Benign
11,120,4770,1,Bot
1,120,800,1,Bot
1,247,122,1,Bot
2,120,1730,1,Bot
2,120,464,1,Bot
3,120,2350,1,Bot
1,247,122,1,Bot
1,247,122,1,Bot
1,247,122,1,Bot
1,120,222,1,Bot
4,120,5400,1,Bot
1,120,700,1,Bot
3,119,1150,1,Bot
1,247,220,2,Bot
1,247,122,1,Bot
1,120,450,1,Bot
4,120,3168,1,Bot
1,247,122,1,Bot
1,119,2090,1,Bot
2,119,2450,1,Bot
3,119,900,1,Bot
2,246,244,2,Bot
6,120,3024,1,Bot
4,119,3450,1,Bot
1,247,122,1,Bot
2,119,350,1,Bot
2,119,2184,1,Bot
1,64,1177,1,Bot
1,246,330,3,Bot
1,247,122,1,Bot
1,244,122,1,Bot
1,244,122,1,Bot
3,116,1450,1,Bot
2,241,244,1,Bot
1,241,220,1,Bot
9,116,7416,1,Bot
7,116,1732,1,Bot
1,116,150,1,Bot
1,243,110,1,Bot
7,116,1050,1,Bot
1,243,122,1,Bot
11,105,13912,18,Bot
1,111,149,1,Benign
7,116,3638,1,Bot
1,113,95,1,Benign
7,116,3000,1,Bot
1,244,122,1,Bot
11,116,1406,1,Bot
1,244,122,1,Bot
4,116,800,1,Bot
1,243,220,2,Bot
1,244,122,1,Bot
1,244,122,1,Bot
2,116,1500,1,Bot
5,116,1180,1,Bot
7,116,1634,1,Bot
3,116,740,1,Bot
1,244,122,1,Bot
1,116,1250,1,Bot
4,116,3900,1,Bot
1,48,167,1,Benign
6,116,2730,1,Bot
1,244,122,1,Bot
1,112,96,1,Benign
1,243,122,1,Bot
4,116,2450,1,Bot
3,120,1444,1,Bot
1,109,296,1,Benign
1,57,72,1,Bot
1,248,122,1,Bot
5,120,4018,1,Bot
2,120,372,1,Bot
1,57,110,1,Bot
1,248,122,1,Bot
6,120,2226,1,Bot
1,248,550,3,Bot
2,120,152,1,Bot
1,248,122,1,Bot
4,120,384,1,Bot
1,248,1430,5,Bot
4,117,13750,1,Bot
6,120,4492,2,Bot
1,248,122,1,Bot
7,120,1700,1,Bot
3,120,400,1,Bot
1,120,152,1,Bot
1,49,144,1,Benign
1,248,110,1,Bot
6,120,3904,1,Bot
1,247,110,1,Bot
1,247,122,1,Bot
3,120,1518,1,Bot
10,120,4462,1,Bot
1,245,122,1,Bot
3,117,3050,1,Bot
1,117,600,1,Bot
3,117,2342,1,Bot
6,116,3268,1,Bot
1,244,110,1,Bot
1,117,100,1,Bot
1,97,260,3,Benign
4,112,20800,1,Bot
6,117,3290,1,Bot
1,245,122,1,Bot
3,117,300,1,Bot
1,245,122,1,Bot
7,115,5250,1,Bot
4,115,988,1,Bot
1,115,38,1,Bot
1,243,122,1,Bot
2,116,1416,1,Bot
5,116,7152,1,Bot
11,116,3640,1,Bot
1,243,122,1,Bot
1,111,96,1,Benign
1,244,1100,5,Bot
1,244,122,1,Bot
1,244,550,2,Bot
3,116,648,1,Bot
1,244,122,1,Bot
2,52,2874,1,Bot
9,116,3354,1,Bot
2,52,314,1,Bot
1,110,96,1,Benign
1,52,50,1,Bot
1,243,110,1,Bot
5,115,2416,1,Bot
3,115,1782,1,Bot
3,115,11872,1,Bot
2,115,536,1,Bot
1,243,122,1,Bot
6,116,784,1,Bot
1,242,122,1,Bot
1,116,176,1,Bot
1,110,96,1,Benign
9,116,3316,1,Bot
5,116,3178,1,Bot
1,242,122,1,Bot
5,116,228,1,Bot
1,242,330,1,Bot
2,116,988,1,Bot
1,242,990,6,Bot
3,116,508,1,Bot
6,120,1800,1,Bot
4,120,4000,1,Bot
7,120,2998,1,Bot
2,115,3358,1,Bot
7,114,2888,1,Bot
9,115,6174,1,Bot
1,109,96,1,Benign
1,46,572,6,Benign
4,116,3936,1,Bot
9,116,2624,1,Bot
6,118,804,1,Bot
7,117,3629,1,Bot
3,117,760,1,Bot
1,118,38,1,Bot
6,116,1512,1,Bot
4,36,4756,1,Bot
2,116,150,1,Bot
3,116,356,1,Bot
6,116,2358,1,Bot
1,113,1065,1,Benign
9,116,2786,1,Bot
8,116,9600,1,Bot
3,120,1650,1,Bot
1,105,172,1,Benign
1,46,462,5,Benign
1,111,177,1,Benign
1,113,65,1,Benign
1,113,71,1,Benign
1,115,96,1,Benign
1,50,742,1,Bot
1,53,122,1,Bot
1,114,38,1,Benign
1,50,6761,2,Benign
1,112,132,1,Benign
1,64,2956,1,Bot
1,113,142,1,Benign
1,43,66,1,Benign
1,49,72,1,Bot
1,108,81,1,Benign
5,121,1280,1,Bot
1,113,43,1,Benign
1,108,61,1,Benign
1,106,300,1,Benign
1,106,96,1,Benign
1,106,0,1,Benign
1,107,51,1,Benign
1,106,65,1,Benign
1,106,51,1,Benign
1,106,65,1,Benign
8,114,5200,1,Bot
1,110,65,1,Benign
1,43,198,7,Benign
1,39,162,1,Benign
1,114,708,1,Benign
1,108,96,1,Benign
1,108,44,1,Benign
1,108,126,1,Benign
1,108,389,2,Benign
1,118,3984,1,Bot
5,34,378,1,Bot
1,107,126,1,Benign
1,42,192,1,Benign
5,119,2246,1,Bot
1,49,0,3,Benign
1,116,132,1,Benign
1,114,192,1,Benign
1,116,71,1,Benign
1,114,96,1,Benign
1,108,131,1,Benign
1,44,96,1,Benign
1,107,61,1,Benign
1,113,78,1,Benign
8,119,1700,1,Bot
4,113,1450,1,Bot
4,110,1208,1,Bot
2,111,3400,1,Bot
5,114,27550,1,Bot
1,112,96,1,Benign
1,108,96,1,Benign
1,108,96,1,Benign
1,107,192,1,Benign
1,46,66,1,Benign
1,42,104,1,Benign
1,108,34,1,Benign
1,47,753,1,Benign
1,113,722,1,Benign
1,44,104,1,Benign
1,109,44,1,Benign
1,107,81,1,Benign
7,115,3200,1,Bot
2,111,114,1,Bot
4,51,1672,1,Bot
1,115,38,1,Bot
4,115,4400,1,Bot
1,108,65,1,Benign
2,114,76,1,Bot
2,116,100,1,Bot
1,114,52449,6,Benign
1,49,71,1,Benign
1,115,384,1,Benign
1,46,594,9,Benign
1,114,646,1,Bot
1,43,108,3,Benign
2,113,308,1,Bot
1,43,216,1,Benign
1,114,104,1,Benign
3,114,114,1,Bot
6,114,4238,1,Bot
2,115,942,1,Bot
3,114,1520,1,Bot
4,52,2500,1,Bot
9,116,3180,1,Bot
6,109,3432,3,Bot
1,105,2962,1,Benign
6,117,2418,1,Bot
1,109,192,1,Benign
1,110,38,1,Benign
1,112,123,1,Benign
1,120,398,1,Bot
1,113,51,1,Benign
2,117,2236,1,Bot
3,119,5700,1,Bot
1,120,176,1,Bot
1,57,50,1,Bot
3,120,1700,1,Bot
1,55,38,1,Bot
2,56,88,1,Bot
2,115,3438,1,Bot
1,120,2042,1,Bot
4,118,3340,2,Bot
5,55,190,1,Bot
1,111,92,1,Benign
1,48,385,1,Benign
8,114,23550,1,Bot
1,113,96,1,Benign
3,119,500,1,Bot
1,40,71,1,Benign
1,105,251,1,Benign
4,50,828,1,Bot
2,52,176,1,Bot
2,115,458,1,Bot
1,106,96,1,Benign
5,116,1336,1,Bot
2,117,4164,1,Bot
1,55,110,1,Bot
1,113,96,1,Benign
1,55,16286,1,Bot
8,120,11030,1,Bot
4,117,2694,1,Bot
5,117,438,1,Bot
1,113,96,1,Benign
1,108,96,1,Benign
1,109,96,1,Benign
1,48,334,1,Benign
1,111,96,1,Benign
1,116,1600,1,Bot
1,112,38,1,Bot
3,53,7060,1,Bot
2,116,152,1,Bot
5,51,358,1,Bot
2,52,3984,1,Bot
5,117,2910,1,Bot
3,117,2710,1,Bot
2,117,758,1,Bot
1,108,192,1,Benign
1,109,184,1,Benign
1,109,132,1,Benign
3,117,570,1,Bot
3,113,7300,1,Bot
1,113,4650,1,Bot
9,112,10908,1,Bot
1,110,100317,1,Benign
3,53,5294,1,Bot
2,52,100,1,Bot
1,52,50,1,Bot
1,52,76,1,Bot
7,117,3926,1,Bot
1,106,96,1,Benign
3,113,988,3,Bot
8,112,4792,1,Bot
2,51,240,1,Bot
1,48,152,1,Bot
1,110,95,1,Benign
1,109,147,1,Benign
1,109,96,1,Benign
1,111,96,1,Benign
1,107,288,1,Benign
1,42,104,1,Benign
1,41,96,1,Benign
4,116,606,1,Bot
1,116,50,1,Bot
1,116,220,2,Bot
3,48,794,1,Bot
3,119,228,1,Bot
5,115,228,1,Bot
1,115,38,1,Bot
2,115,2496,1,Bot
1,106,192,1,Benign
6,115,1476,1,Bot
1,106,420,1,Benign
3,115,200,1,Bot
7,115,844,1,Bot
5,113,836,1,Bot
1,106,96,1,Benign
1,107,743,1,Benign
1,109,450,1,Benign
1,106,81,1,Benign
1,106,96,1,Benign
1,107,209,1,Benign
1,129,72,2,Benign
1,107,96,1,Benign
1,108,96,1,Benign
1,48,38,1,Benign
1,107,71,1,Benign
1,107,43,1,Benign
1,107,71,1,Benign
4,112,1102,1,Bot
9,49,1634,1,Bot
4,114,380,1,Bot
1,47,364,3,Benign
4,111,10727,1,Bot
4,112,526,1,Bot
1,48,100,1,Bot
1,109,192,1,Benign
1,108,65,1,Benign
1,107,0,1,Benign
1,114,100,1,Bot
8,115,3700,1,Bot
6,115,4700,1,Bot
1,51,1540,5,Bot
7,114,5100,1,Bot
1,56,276,1,Bot
2,56,188,1,Bot
2,56,76,1,Bot
1,111,43,1,Benign
1,112,91,1,Benign
4,57,238,1,Bot
1,120,1026,1,Bot
2,81,474,2,Bot
1,112,191,1,Benign
2,119,288,4,Bot
1,47,226,1,Benign
1,41,1578,1,Bot
1,57,1540,5,Bot
1,111,96,1,Benign
6,119,2500,1,Bot
3,120,1300,1,Bot
11,108,29728,36,Bot
2,116,5848,1,Bot
4,116,2238,1,Bot
1,105,250,1,Benign
5,116,1150,1,Bot
4,116,2816,1,Bot
1,105,42,1,Benign
6,116,3684,1,Bot
1,117,38,1,Bot
1,107,7008,1,Benign
1,234,36,1,Benign
5,115,3850,1,Bot
7,116,4750,1,Bot
3,117,2000,1,Bot
2,115,1550,1,Bot
5,120,3966,2,Bot
8,115,7900,1,Bot
1,116,300,1,Bot
2,53,88,1,Bot
10,117,8470,1,Bot
1,117,3350,1,Bot
2,118,2550,1,Bot
2,118,11150,1,Bot
6,117,5700,1,Bot
6,116,13650,1,Bot
3,116,5700,1,Bot
10,116,19450,1,Bot
5,118,12000,1,Bot
7,117,5464,1,Bot
1,243,144,2,Bot
6,116,8200,1,Bot
1,243,864,4,Bot
9,118,3726,1,Bot
2,55,1430,9,Bot
1,245,792,8,Bot
5,118,6250,1,Bot
4,117,2166,1,Bot
1,245,72,1,Bot
6,117,10694,1,Bot
1,242,72,1,Bot
6,118,8850,1,Bot
3,118,494,1,Bot
1,245,504,5,Bot
1,116,800,1,Bot
8,114,10172,1,Bot
11,120,9832,4,Bot
2,119,1904,1,Bot
9,117,2954,1,Bot
7,119,13400,1,Bot
4,116,950,1,Bot
1,114,96,1,Benign
4,119,4150,1,Bot
1,119,550,1,Bot
1,109,96,1,Benign
5,119,1294,1,Bot
5,120,5140,1,Bot
1,116,50,1,Bot
4,116,3016,1,Bot
10,116,988,1,Bot
8,117,1786,1,Bot
5,116,9200,1,Bot
1,242,72,1,Bot
1,117,360,1,Bot
4,116,1350,1,Bot
7,116,2400,1,Bot
1,52,50,1,Bot
1,117,2700,1,Bot
1,117,38,1,Bot
3,117,500,1,Bot
1,108,43,1,Benign
7,36,958,1,Bot
1,235,72,2,Benign
1,108,147,1,Benign
2,116,190,1,Bot
1,52,38,1,Bot
1,117,330,2,Bot
2,117,1210,5,Bot
1,45,104,1,Benign
4,117,1064,1,Bot
3,117,1688,1,Bot
2,116,5600,1,Bot
1,117,122,1,Bot
4,117,2338,1,Bot
5,117,366,1,Bot
1,242,72,1,Bot
5,117,1428,1,Bot
2,117,1150,1,Bot
3,118,982,1,Bot
1,44,462,7,Benign
5,113,1064,1,Bot
8,116,3108,1,Bot
1,107,126,1,Benign
5,42,1406,1,Bot
1,50,144,2,Bot
1,88,826,2,Bot
7,111,24100,1,Bot
8,118,4780,1,Bot
1,105,96,1,Benign
3,120,150,1,Bot
1,104,96,1,Benign
4,116,4350,1,Bot
3,116,824,1,Bot
1,116,76,1,Bot
1,114,50,1,Bot
3,115,326,1,Bot
5,115,2758,1,Bot
10,116,21250,1,Bot
7,103,7560,5,Bot
1,53,144,2,Bot
1,243,72,1,Bot
7,116,2572,1,Bot
11,57,14348,22,Bot
5,57,2350,1,Bot
6,52,1200,1,Bot
4,120,3300,1,Bot
1,107,131,1,Benign
6,118,4000,1,Bot
1,48,500,1,Bot
1,50,114,1,Bot
1,116,72,1,Bot
2,116,520,1,Bot
4,116,912,1,Bot
3,116,4150,1,Bot
5,116,1482,1,Bot
9,115,15690,3,Bot
3,116,4356,1,Bot
6,116,2408,1,Bot
3,116,380,1,Bot
1,116,122,1,Bot
1,107,81,1,Benign
3,116,1616,1,Bot
1,117,38,1,Bot
1,117,750,1,Bot
1,117,1250,1,Bot
8,116,1140,1,Bot
1,116,122,1,Bot
2,116,152,1,Bot
4,116,8228,1,Bot
3,116,1388,1,Bot
3,55,366,1,Bot
1,47,155,1,Benign
3,114,1008,1,Bot
5,115,646,1,Bot
6,110,2400,1,Bot
8,110,2938,1,Bot
8,50,6350,1,Bot
6,114,4309,1,Bot
3,114,2050,1,Bot
5,116,646,1,Bot
1,114,550,1,Bot
1,245,216,3,Bot
6,116,1300,1,Bot
6,51,6150,1,Bot
1,116,200,1,Bot
2,113,1036,1,Bot
3,113,2566,1,Bot
4,112,1234,1,Bot
4,112,13950,1,Bot
2,121,76,1,Bot
1,41,114,1,Bot
8,116,5644,1,Bot
7,52,3050,1,Bot
1,104,96,1,Benign
1,119,264,1,Bot
2,54,36,1,Bot
247,64,169318,220,Benign
10098,128,21318068,9052,Benign
1,64,208,2,Benign
245,128,464756,214,Benign
1,113,71,1,Benign
3,248,190,1,Bot
8,121,1372,1,Bot
4,121,7416,1,Bot
2,121,3792,1,Bot
5,121,5226,1,Bot
1,245,72,1,Bot
1,52,122,1,Bot
4,51,774,1,Bot
1,110,192,1,Benign
1,114,96,1,Benign
8,113,18028,6,Bot
5,119,350,1,Bot
1,104,294,1,Benign
1,107,96,1,Benign
1,99,192,1,Benign
2,118,400,1,Bot
1,105,81,1,Benign
3,56,164,1,Bot
3,51,9500,1,Bot
3,47,1286,1,Bot
1,119,650,1,Bot
1,54,314,1,Bot
6,52,424,2,Bot
1,108,71,1,Benign
2,49,58,1,Bot
2,114,190,1,Bot
2,113,300,2,Benign
1,114,2350,1,Bot
1,236,65,1,Benign
2,117,152,1,Bot
4,57,1502,1,Bot
1,38,38,1,Bot
1,47,96,1,Benign
4,113,152,1,Bot
1,108,96,1,Benign
2,50,110,1,Bot
3,54,2628,1,Bot
4,56,11714,1,Bot
1,58,50,1,Bot
11,58,3734,1,Bot
1,50,50,1,Bot
1,116,100,1,Bot
1,53,38,1,Bot
2,47,432,2,Benign
2,114,1850,1,Bot
5,114,9050,1,Bot
1,48,50,1,Bot
6,48,442,1,Bot
1,48,122,1,Bot
1,108,76,1,Bot
2,48,8846,1,Bot
2,114,7250,1,Bot
1,112,96,1,Benign
1,240,66,1,Benign
3,47,126,1,Bot
2,118,76,1,Bot
1,51,330,1,Bot
1,71,300,4,Benign
1,109,96,1,Benign
1,55,122,1,Bot
1,52,13412,1,Bot
3,56,314,1,Bot
3,48,240,1,Bot
2,57,272,1,Bot
2,50,244,1,Bot
1,114,781,1,Benign
1,106,96,1,Benign
2,57,1058,1,Bot
1,57,50,1,Bot
3,57,252,1,Bot
1,57,100,1,Bot
3,51,152,1,Bot
3,55,152,1,Bot
1,119,76,1,Bot
1,111,147,1,Benign
2,118,6000,1,Bot
1,112,1113,1,Benign
3,114,494,1,Bot
1,47,38,1,Bot
3,115,266,1,Bot
2,50,126,1,Bot
1,107,71,1,Benign
6,115,912,1,Bot
1,122,122,1,Bot
1,40,96,1,Benign
5,51,23196,1,Bot
1,51,228,1,Bot
3,51,7764,1,Bot
2,51,4828,1,Bot
5,111,10440,11,Bot
2,49,202,1,Bot
1,47,71,1,Benign
1,116,100,1,Bot
2,52,100,1,Bot
1,56,50,1,Bot
1,56,122,1,Bot
2,56,150,1,Bot
1,56,38,1,Bot
1,56,122,2,Bot
11,60,0,12,Bot
1,109,210,1,Benign
5,50,4074,1,Bot
4,114,21150,1,Bot
4,115,3890,1,Bot
1,109,96,1,Benign
5,47,228,1,Bot
1,105,145,1,Benign
1,104,96,1,Benign
7,115,2548,1,Bot
2,114,4150,1,Bot
1,50,50,1,Bot
1,49,38,1,Bot
1,50,50,1,Bot
1,114,220,2,Bot
3,50,126,1,Bot
6,108,3800,1,Bot
1,115,704,1,Bot
1,50,176,1,Bot
5,117,21900,1,Bot
2,50,88,1,Bot
1,109,96,1,Benign
1,43,132,1,Benign
1,113,38,1,Bot
3,49,190,1,Bot
4,118,532,1,Bot
1,46,686,6,Benign
1,54,50,1,Bot
3,49,146,1,Bot
1,47,96,1,Benign
5,114,2242,1,Bot
2,117,550,1,Bot
3,52,2566,1,Bot
1,105,96,1,Benign
4,55,648,1,Bot
2,55,100,1,Bot
2,54,88,1,Bot
1,48,96,1,Benign
1,43,96,1,Benign
1,108,167,1,Benign
1,46,88,1,Bot
1,49,1800,1,Benign
1,107,96,1,Benign
6,115,4710,1,Bot
3,54,1108,1,Bot
1,54,958,1,Bot
4,57,6714,1,Bot
4,45,214,1,Bot
1,45,58,1,Benign
1,105,96,1,Benign
3,45,138,1,Bot
1,50,264,1,Bot
5,114,14650,1,Bot
2,55,100,1,Bot
1,113,624,1,Benign
1,113,96,1,Benign
5,88,1490,7,Bot
1,122,76,1,Bot
5,55,1442,1,Bot
1,52,2874,1,Bot
2,51,164,1,Bot
1,44,192,1,Benign
1,116,3486,1,Bot
4,120,190,1,Bot
1,109,96,1,Benign
1,113,209,1,Benign
3,55,118,1,Bot
1,116,38,1,Bot
3,53,202,1,Bot
1,52,3832,1,Bot
1,53,100,1,Bot
1,53,100,1,Bot
1,54,38,1,Bot
2,53,164,1,Bot
1,45,4790,1,Bot
5,57,3668,1,Bot
5,53,608,1,Bot
2,53,536,1,Bot
1,109,158,1,Benign
2,50,100,1,Bot
1,106,96,1,Benign
3,55,176,1,Bot
2,49,314,1,Bot
1,64,1306,1,Bot
3,118,1102,1,Bot
1,244,110,1,Bot
1,42,198,3,Benign
1,113,288,1,Benign
5,52,2142,1,Bot
1,107,96,1,Benign
1,116,72,1,Bot
1,55,50,1,Bot
7,119,11500,1,Bot
2,52,188,1,Bot
11,58,8418,1,Bot
1,113,288,1,Benign
1,51,301,4,Benign
3,57,138,1,Bot
3,58,366,1,Bot
5,56,1430,6,Bot
1,107,147,1,Benign
1,115,96,1,Benign
1,107,96,1,Benign
10,116,47824,1,Bot
1,56,432,5,Bot
2,57,150,1,Bot
1,57,1916,1,Bot
1,57,100,1,Bot
2,51,314,1,Bot
1,55,958,1,Bot
1,55,50,1,Bot
2,119,1330,1,Bot
4,119,1216,1,Bot
1,115,38,1,Bot
5,117,2656,1,Bot
5,54,316,1,Bot
8,121,7350,1,Bot
1,101,96,1,Benign
1,46,330,3,Bot
1,55,50,1,Bot
3,55,12554,1,Bot
2,55,13462,1,Bot
5,55,44440,1,Bot
3,55,21214,1,Bot
2,55,28,1,Bot
1,57,16,1,Bot
2,52,226,1,Bot
2,112,338,1,Bot
1,109,96,1,Benign
2,57,1544,1,Bot
2,113,838,1,Bot
10,50,5500,1,Bot
1,106,96,1,Benign
3,50,114,1,Bot
2,113,1050,1,Bot
1,112,300,1,Bot
3,50,288,3,Bot
1,57,74,1,Bot
1,51,252,6,Benign
1,44,96,1,Benign
1,234,36,1,Benign
1,103,288,1,Benign
3,116,300,1,Bot
2,52,150,1,Bot
2,121,684,1,Bot
1,103,65,1,Benign
1,109,1113,1,Benign
4,116,950,1,Bot
1,111,192,1,Benign
1,242,72,1,Bot
1,107,96,1,Benign
2,53,54,1,Bot
1,44,432,1,Benign
2,55,2712,1,Bot
1,114,38,1,Bot
2,115,1200,1,Bot
1,115,72,1,Bot
1,114,3700,1,Bot
1,109,96,1,Benign
1,106,192,1,Benign
4,114,830,1,Bot
4,106,1202,1,Bot
5,106,266,1,Bot
1,58,122,1,Bot
1,106,96,1,Benign
1,106,96,1,Benign
1,104,96,1,Benign
4,53,688,1,Bot
1,112,96,1,Benign
1,56,72,1,Bot
1,112,96,1,Benign
4,119,1292,1,Bot
1,106,96,1,Benign
1,109,96,1,Benign
2,116,190,1,Bot
2,46,126,1,Bot
4,112,152,1,Bot
6,108,11950,1,Bot
3,53,164,1,Bot
2,56,13450,1,Bot
5,118,228,1,Bot
1,109,192,1,Benign
9,54,2550,1,Bot
4,59,7845,1,Bot
2,112,494,1,Bot
3,121,190,1,Bot
1,39,96,1,Benign
2,46,88,1,Bot
1,121,444,1,Bot
8,120,7290,1,Bot
4,57,282,1,Bot
1,56,330,1,Bot
1,119,76,1,Bot
1,107,96,1,Benign
2,119,676,1,Bot
4,119,904,1,Bot
2,56,88,1,Bot
7,117,1152,1,Bot
1,57,240,1,Bot
5,48,1488,1,Bot
3,52,6128,1,Bot
2,58,244,2,Bot
1,108,96,1,Benign
4,56,302,1,Bot
1,42,252,1,Benign
1,94,95,1,Benign
3,49,7306,1,Bot
2,57,190,1,Bot
1,112,650,1,Bot
1,112,50,1,Bot
1,112,100,1,Bot
1,112,50,1,Bot
1,112,250,1,Bot
1,43,104,1,Benign
7,117,8358,1,Bot
3,113,2042,1,Bot
6,58,8002,1,Bot
4,51,328,1,Bot
1,54,38,1,Bot
5,117,14666,2,Bot
4,199,4740,14,Bot
1,52,330,2,Bot
2,115,114,1,Bot
1,115,38,1,Bot
1,115,38,1,Bot
1,115,38,1,Bot
1,115,38,1,Bot
1,115,38,1,Bot
1,115,38,1,Bot
1,120,152,1,Bot
9,121,15260,1,Bot
1,110,71,1,Benign
2,111,290,1,Bot
4,43,8600,1,Bot
7,109,9338,1,Bot
1,45,50,1,Bot
1,55,220,1,Bot
8,117,13948,1,Bot
1,53,38,1,Bot
4,119,3950,1,Bot
1,120,220,2,Bot
1,119,38,1,Bot
3,46,1064,1,Bot
1,44,301,3,Benign
1,107,192,1,Benign
3,119,4800,1,Bot
4,119,1244,1,Bot
2,115,912,1,Bot
11,113,3050,1,Bot
4,115,550,1,Bot
1,104,96,1,Benign
1,53,50,1,Bot
1,54,880,4,Bot
1,105,96,1,Benign
1,37,216,1,Benign
1,105,96,1,Benign
1,116,2490,1,Bot
1,104,96,1,Benign
3,119,11750,1,Bot
1,55,72,1,Bot
3,120,1200,1,Bot
1,119,1870,11,Bot
1,64,149,1,Bot
3,119,2878,1,Bot
7,119,570,1,Bot
8,118,2700,1,Bot
6,112,7602,6,Bot
2,119,200,1,Bot
10,119,18912,1,Bot
7,118,1364,1,Bot
5,119,556,1,Bot
1,103,147,1,Benign
1,109,96,1,Benign
1,45,65,1,Benign
1,116,38,1,Bot
2,114,114,1,Bot
3,117,1958,1,Bot
3,118,1068,1,Bot
1,101,96,1,Benign
3,49,416,1,Bot
1,244,72,1,Bot
1,53,50,1,Bot
5,121,3522,2,Bot
2,109,456,1,Bot
3,64,478,3,Bot
1,106,96,1,Benign
3,120,9850,1,Bot
1,102,96,1,Benign
1,106,36,1,Benign
1,38,65,1,Benign
1,37,26,1,Benign
1,35,124,1,Benign
1,64,986,1,Bot
1,110,96,1,Benign
1,109,412,1,Benign
1,117,71,1,Benign
1,119,2000,1,Bot
1,110,113,1,Benign
1,238,72,2,Benign
2,55,1796,1,Bot
5,117,4904,1,Bot
1,251,72,1,Bot
1,247,72,2,Benign
6,121,1254,1,Bot
1,47,96,1,Benign
1,107,96,1,Benign
4,119,1396,1,Bot
1,109,96,1,Benign
1,111,96,1,Benign
1,109,177,1,Benign
1,109,395,1,Benign
1,47,65,1,Benign
1,115,350,1,Bot
1,58,122,1,Bot
1,112,246,2,Benign
1,119,858,1,Benign
1,106,46,1,Benign
1,115,71,1,Benign
1,111,5457,1,Benign
1,111,71,1,Benign
1,109,192,1,Benign
1,110,162,1,Benign
1,108,71,1,Benign
5,120,950,1,Bot
6,122,304,1,Bot
1,112,96,1,Benign
1,106,96,1,Benign
1,42,1439,1,Benign
5,120,1554,1,Bot
1,114,136,1,Benign
1,109,71,1,Benign
